Date,Last,Settlement Price,Change,% Change,Bid,Ask,Open Interest,Volume
03/28/2018,10.177,10.180,-0.015,-0.15,10.177,10.180,"348,391.000","164,081.000"
03/27/2018,10.198,10.195,-0.060,-0.59,10.193,10.200,"352,099.000","98,041.000"
03/26/2018,10.267,10.255,-0.028,-0.27,10.262,10.267,"354,557.000","100,548.000"
03/23/2018,10.278,10.283,-0.015,-0.15,10.278,10.280,"365,171.000","164,881.000"
03/22/2018,10.290,10.297,0.000,0.00,10.288,10.290,"366,203.000","99,281.000"
03/21/2018,10.297,10.297,0.015,0.15,10.295,10.297,"373,569.000","101,951.000"
03/20/2018,10.278,10.283,0.057,0.56,10.275,10.283,"378,894.000","78,890.000"
03/19/2018,10.230,10.225,-0.270,-2.57,10.227,10.230,"384,438.000","131,023.000"
03/16/2018,10.477,10.495,0.087,0.84,10.477,10.480,"388,620.000","78,281.000"
03/15/2018,10.410,10.408,0.085,0.82,10.408,10.410,"386,097.000","123,213.000"
03/14/2018,10.310,10.323,-0.165,-1.57,10.310,10.315,"396,890.000","148,683.000"
03/13/2018,10.485,10.488,0.078,0.74,10.483,10.485,"403,666.000","114,627.000"
03/12/2018,10.417,10.410,0.017,0.17,10.417,10.420,"403,780.000","141,145.000"
03/09/2018,10.368,10.392,-0.248,-2.33,10.368,10.373,"408,885.000","118,854.000"
03/08/2018,10.620,10.640,-0.012,-0.12,10.620,10.623,"405,570.000","132,441.000"
03/07/2018,10.635,10.653,-0.095,-0.88,10.630,10.635,"401,666.000","131,562.000"
03/06/2018,10.748,10.748,-0.027,-0.26,10.745,10.752,"397,237.000","106,266.000"
03/05/2018,10.767,10.775,0.065,0.61,10.765,10.767,"395,805.000","118,997.000"
03/02/2018,10.700,10.710,0.030,0.28,10.700,10.703,"394,186.000","178,579.000"
03/01/2018,10.675,10.680,0.125,1.18,10.672,10.677,"389,284.000","151,662.000"
02/28/2018,10.550,10.555,0.060,0.57,10.550,10.555,"386,997.000","131,920.000"
02/27/2018,10.490,10.495,0.035,0.33,10.488,10.493,"372,105.000","171,755.000"
02/26/2018,10.460,10.460,-0.015,-0.14,10.458,10.465,"356,126.000","207,440.000"
02/23/2018,10.480,10.475,0.043,0.41,10.477,10.485,"329,601.000","178,325.000"
02/22/2018,10.427,10.432,0.090,0.87,10.425,10.430,"308,481.000","117,333.000"
02/21/2018,10.340,10.342,0.077,0.75,10.337,10.342,"176,734.000","133,023.000"
02/20/2018,10.257,10.265,0.050,0.49,10.255,10.260,"190,040.000","193,966.000"
02/16/2018,10.212,10.215,-0.028,-0.27,10.210,10.212,"195,984.000","133,699.000"
02/15/2018,10.240,10.243,0.070,0.69,10.238,10.240,"205,167.000","158,344.000"
02/14/2018,10.170,10.172,0.055,0.54,10.167,10.170,"215,486.000","133,699.000"
02/13/2018,10.108,10.118,0.100,1.00,10.105,10.110,"226,578.000","177,145.000"
02/12/2018,10.012,10.017,0.188,1.91,10.010,10.012,"238,494.000","215,178.000"
02/09/2018,9.837,9.830,-0.047,-0.48,9.835,9.840,"257,095.000","164,565.000"
02/08/2018,9.875,9.877,0.047,0.48,9.875,9.875,"281,676.000","230,204.000"
02/07/2018,9.840,9.830,-0.033,-0.33,9.837,9.842,"281,489.000","152,446.000"
02/06/2018,9.870,9.863,0.165,1.70,9.870,9.873,"297,546.000","179,233.000"
02/05/2018,9.703,9.698,-0.090,-0.92,9.703,9.705,"317,403.000","128,425.000"
02/02/2018,9.785,9.788,-0.063,-0.63,9.783,9.785,"321,484.000","100,314.000"
02/01/2018,9.847,9.850,-0.108,-1.08,9.845,9.847,"322,889.000","159,220.000"
01/31/2018,9.967,9.958,-0.045,-0.45,9.962,9.967,"333,628.000","165,828.000"
01/30/2018,9.995,10.002,0.087,0.88,9.995,9.998,"337,345.000","169,083.000"
01/29/2018,9.913,9.915,0.060,0.61,9.910,9.913,"341,018.000","143,395.000"
01/26/2018,9.860,9.855,-0.068,-0.68,9.858,9.860,"345,402.000","110,339.000"
01/25/2018,9.913,9.922,0.000,0.00,9.908,9.913,"351,722.000","154,146.000"
01/24/2018,9.903,9.922,0.060,0.61,9.903,9.908,"356,380.000","139,169.000"
01/23/2018,9.858,9.863,0.020,0.20,9.855,9.858,"359,882.000","107,959.000"
01/22/2018,9.833,9.842,0.070,0.72,9.833,9.835,"359,294.000","124,262.000"
01/19/2018,9.750,9.773,0.043,0.44,9.750,9.755,"363,811.000","105,770.000"
01/18/2018,9.725,9.730,0.042,0.44,9.722,9.725,"362,569.000","74,574.000"
01/17/2018,9.693,9.688,0.007,0.08,9.690,9.693,"356,768.000","91,701.000"
01/16/2018,9.667,9.680,0.075,0.78,9.665,9.667,"363,699.000","97,797.000"
01/12/2018,9.625,9.605,0.105,1.11,9.625,9.627,"368,914.000","140,352.000"
01/11/2018,9.490,9.500,-0.050,-0.52,9.490,9.493,"362,902.000","85,988.000"
01/10/2018,9.545,9.550,-0.087,-0.91,9.545,9.547,"353,307.000","99,005.000"
01/09/2018,9.632,9.637,-0.030,-0.31,9.630,9.635,"353,373.000","63,267.000"
01/08/2018,9.670,9.667,-0.040,-0.41,9.667,9.670,"343,886.000","87,409.000"
01/05/2018,9.698,9.708,0.030,0.31,9.695,9.698,"349,007.000","84,534.000"
01/04/2018,9.672,9.677,-0.010,-0.10,9.672,9.675,"349,096.000","113,003.000"
01/03/2018,9.690,9.688,0.040,0.41,9.688,9.690,"348,014.000","65,348.000"
01/02/2018,9.655,9.648,0.030,0.31,9.653,9.655,"347,606.000","69,645.000"
12/29/2017,9.625,9.618,0.050,0.52,9.618,9.627,"341,837.000","70,262.000"
12/28/2017,9.565,9.568,-0.108,-1.11,9.565,9.568,"341,953.000","116,883.000"
12/27/2017,9.663,9.675,-0.030,-0.31,9.663,9.665,"342,167.000","118,418.000"
12/26/2017,9.693,9.705,0.102,1.07,9.690,9.693,"332,808.000","88,425.000"
12/22/2017,9.608,9.602,0.012,0.13,9.600,9.610,"316,560.000","77,345.000"
12/21/2017,9.583,9.590,0.050,0.52,9.580,9.585,"316,767.000","107,025.000"
12/20/2017,9.530,9.540,-0.020,-0.21,9.530,9.533,"147,620.000","58,005.000"
12/19/2017,9.552,9.560,-0.055,-0.57,9.552,9.557,"164,296.000","104,929.000"
12/18/2017,9.627,9.615,-0.057,-0.59,9.623,9.627,"168,749.000","114,985.000"
12/15/2017,9.685,9.672,-0.005,-0.05,9.685,9.688,"183,548.000","119,812.000"
12/14/2017,9.672,9.677,-0.115,-1.17,9.672,9.675,"183,630.000","125,196.000"
12/13/2017,9.792,9.792,0.035,0.36,9.790,9.795,"202,172.000","106,371.000"
12/12/2017,9.762,9.757,-0.068,-0.69,9.760,9.765,"218,831.000","161,910.000"
12/11/2017,9.825,9.825,-0.073,-0.73,9.825,9.828,"244,410.000","139,320.000"
12/08/2017,9.908,9.898,-0.023,-0.23,9.905,9.910,"255,045.000","129,075.000"
12/07/2017,9.920,9.920,-0.108,-1.07,9.920,9.922,"271,116.000","162,921.000"
12/06/2017,10.033,10.028,-0.057,-0.57,10.033,10.035,"286,011.000","194,108.000"
12/05/2017,10.085,10.085,0.100,1.00,10.083,10.085,"283,554.000","149,129.000"
12/04/2017,9.985,9.985,0.042,0.43,9.985,9.988,"291,354.000","165,467.000"
12/01/2017,9.940,9.943,0.085,0.86,9.940,9.943,"299,994.000","136,840.000"
11/30/2017,9.860,9.858,-0.068,-0.68,9.858,9.860,"302,215.000","121,206.000"
11/29/2017,9.930,9.925,-0.005,-0.05,9.927,9.930,"302,409.000","84,307.000"
11/28/2017,9.938,9.930,-0.030,-0.30,9.935,9.938,"310,026.000","96,755.000"
11/27/2017,9.965,9.960,0.028,0.28,9.965,9.967,"310,649.000","133,815.000"
11/24/2017,9.925,9.932,-0.040,-0.40,9.922,9.940,"312,715.000","60,329.000"
11/22/2017,9.970,9.972,0.082,0.83,9.970,9.972,"312,894.000","107,702.000"
11/21/2017,9.885,9.890,-0.010,-0.10,9.885,9.887,"317,813.000","107,702.000"
11/20/2017,9.903,9.900,-0.005,-0.05,9.900,9.903,"319,186.000","95,756.000"
11/17/2017,9.920,9.905,0.185,1.90,9.917,9.920,"327,103.000","124,540.000"
11/16/2017,9.727,9.720,-0.042,-0.44,9.725,9.727,"327,267.000","90,050.000"
11/15/2017,9.762,9.762,0.085,0.88,9.762,9.765,"322,009.000","98,303.000"
11/14/2017,9.688,9.677,-0.065,-0.67,9.688,9.693,"322,235.000","101,927.000"
11/13/2017,9.752,9.743,-0.127,-1.29,9.750,9.752,"322,252.000","122,337.000"
11/10/2017,9.870,9.870,0.020,0.20,9.868,9.875,"325,367.000","109,213.000"
11/09/2017,9.863,9.850,-0.135,-1.35,9.860,9.865,"324,879.000","218,458.000"
11/08/2017,9.983,9.985,0.025,0.25,9.983,9.985,"323,172.000","100,198.000"
11/07/2017,9.962,9.960,0.020,0.20,9.960,9.965,"326,439.000","85,301.000"
11/06/2017,9.940,9.940,0.072,0.73,9.940,9.943,"326,668.000","92,870.000"
11/03/2017,9.863,9.868,-0.125,-1.25,9.860,9.863,"331,267.000","142,109.000"
11/02/2017,9.988,9.993,0.080,0.81,9.985,9.990,"322,388.000","103,471.000"
11/01/2017,9.908,9.913,0.065,0.66,9.908,9.910,"313,541.000","108,662.000"
10/31/2017,9.847,9.847,0.120,1.23,9.847,9.850,"311,694.000","101,175.000"
10/30/2017,9.722,9.727,-0.025,-0.26,9.722,9.725,"53,851.000","129,929.000"
10/27/2017,9.757,9.752,0.040,0.41,9.757,9.760,"127,750.000","176,451.000"
10/26/2017,9.712,9.712,-0.043,-0.44,9.710,9.712,"166,031.000","147,355.000"
10/25/2017,9.752,9.755,0.000,0.00,9.750,9.752,"189,070.000","165,668.000"
10/24/2017,9.767,9.755,-0.052,-0.54,9.767,9.770,"200,021.000","136,868.000"
10/23/2017,9.800,9.807,0.020,0.20,9.800,9.802,"219,793.000","170,989.000"
10/20/2017,9.783,9.788,-0.077,-0.79,9.783,9.785,"230,088.000","180,890.000"
10/19/2017,9.863,9.865,0.023,0.23,9.863,9.865,"241,246.000","141,515.000"
10/18/2017,9.835,9.842,-0.005,-0.05,9.835,9.837,"244,546.000","110,266.000"
10/17/2017,9.855,9.847,-0.063,-0.63,9.855,9.858,"250,745.000","134,302.000"
10/16/2017,9.913,9.910,-0.092,-0.92,9.913,9.917,"260,895.000","165,302.000"
10/13/2017,9.995,10.002,0.082,0.83,9.995,9.998,"270,019.000","225,131.000"
10/12/2017,9.930,9.920,0.267,2.77,9.930,9.932,"280,223.000","293,877.000"
10/11/2017,9.660,9.653,-0.007,-0.08,9.660,9.663,"295,381.000","152,000.000"
